16:19:46.088288, 0
16:20:21.095116, 1
16:20:55.706471, 2
16:21:30.333305, 3
16:22:04.911459, 4
16:22:39.521237, 5
16:23:14.110252, 6
16:23:48.705611, 7
16:24:23.296951, 8
16:24:57.866065, 9
16:25:32.454565, 10
16:26:07.033212, 11
16:26:41.628881, 12
16:27:16.215388, 13
16:27:50.795058, 14
16:28:25.411685, 15
16:28:59.984536, 16
16:29:34.567036, 17
16:30:09.155286, 18
16:30:43.739815, 19
